ID,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Provider Latitude,Provider Longitude
3573,536 - FRACTURES OF HIP & PELVIS W/O MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,21,20312,5346.095238,3910.095238,35.7852802,-78.5883785
3574,536 - FRACTURES OF HIP & PELVIS W/O MCC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,16,8549.125,4342.25,3223.375,36.063466,-79.502078
3575,536 - FRACTURES OF HIP & PELVIS W/O MCC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,15,14249.53333,4082.933333,3007.2,35.8283144,-78.6181122
3576,536 - FRACTURES OF HIP & PELVIS W/O MCC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,12,14376.58333,4768.583333,3620.583333,35.5031749,-78.344072
3577,536 - FRACTURES OF HIP & PELVIS W/O MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,45,9375.044444,4806.311111,3627.088889,36.0909698,-79.786519
3578,536 - FRACTURES OF HIP & PELVIS W/O MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,16,14925.8125,4279.875,3274.375,35.2103414,-80.8206209
3579,536 - FRACTURES OF HIP & PELVIS W/O MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,28,19018.67857,6130.892857,5053.678571,35.2039422,-80.8391434
3580,536 - FRACTURES OF HIP & PELVIS W/O MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,34,12761.52941,3946.794118,2899.147059,35.8179864,-78.7029576
3581,536 - FRACTURES OF HIP & PELVIS W/O MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,32,12424.46875,4520.375,3552.5,35.205542,-79.456449
3582,536 - FRACTURES OF HIP & PELVIS W/O MCC,340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro,12,9625.25,4138.583333,3181.25,35.71177,-79.8148933
3583,536 - FRACTURES OF HIP & PELVIS W/O MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,13,15713.30769,4730.153846,3581.538462,35.718497,-77.9451799
3584,536 - FRACTURES OF HIP & PELVIS W/O MCC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,11,13701.18182,3911.909091,2972.636364,35.5490677,-80.854179
3585,536 - FRACTURES OF HIP & PELVIS W/O MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,11,8407.272727,4887,3739.727273,35.114204,-77.065681
3586,536 - FRACTURES OF HIP & PELVIS W/O MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,39,10211.79487,5117.051282,3956.948718,34.2378598,-77.9476394
3587,536 - FRACTURES OF HIP & PELVIS W/O MCC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,11,10118.63636,4927.909091,3885.727273,34.7262246,-76.7549479
3588,536 - FRACTURES OF HIP & PELVIS W/O MCC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,13,12056.53846,5200.769231,4230,35.9731602,-77.8485274
3589,536 - FRACTURES OF HIP & PELVIS W/O MCC,340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh,14,10333.57143,4475.571429,3570.714286,36.432954,-77.64729
3590,536 - FRACTURES OF HIP & PELVIS W/O MCC,340153,PRESBYTERIAN-ORTHOPAEDIC HOSPITAL,1901 RANDOLPH RD,CHARLOTTE,NC,28207,NC - Charlotte,12,6671.166667,3674.333333,3291,35.210761,-80.823595
3591,536 - FRACTURES OF HIP & PELVIS W/O MCC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,16,13521.5,5484.8125,3636.625,36.0558699,-78.9034991
3592,536 - FRACTURES OF HIP & PELVIS W/O MCC,340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte,14,9697.285714,3702.357143,2880.071429,35.1143176,-80.7197131
3593,536 - FRACTURES OF HIP & PELVIS W/O MCC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,19,20055.10526,4025.105263,3177.105263,35.740747,-78.781718
3594,536 - FRACTURES OF HIP & PELVIS W/O MCC,340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,13,10028.30769,4204.923077,3232.307692,35.5258779,-82.9435088
3595,552 - MEDICAL BACK PROBLEMS W/O MCC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,27,16536.44444,5917.481481,4376.259259,35.43802,-80.601489
3596,552 - MEDICAL BACK PROBLEMS W/O MCC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,92,14521.19565,5405.23913,4269.641304,35.576583,-82.549222
3597,552 - MEDICAL BACK PROBLEMS W/O MCC,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,27,18447.96296,4712.407407,3773.148148,35.95,-80
3598,552 - MEDICAL BACK PROBLEMS W/O MCC,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,14,12890.57143,5413.857143,4447,35.3977239,-77.9525029
3599,552 - MEDICAL BACK PROBLEMS W/O MCC,340011,SPRUCE PINE COMMUNITY HOSPITAL,125 HOSPITAL DR,SPRUCE PINE,NC,28777,NC - Asheville,14,7064.785714,5189.928571,4205.928571,35.910967,-82.063089
3600,552 - MEDICAL BACK PROBLEMS W/O MCC,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,34,15334.91176,5405.882353,4411.617647,36.0758078,-80.2977909
3601,552 - MEDICAL BACK PROBLEMS W/O MCC,340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,KINSTON,NC,28501,NC - Greenville,11,16441.45455,5227.909091,4603.909091,35.290527,-77.583071
3602,552 - MEDICAL BACK PROBLEMS W/O MCC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,33,22677.18182,5786.363636,4625.454545,35.0326463,-78.9320945
3603,552 - MEDICAL BACK PROBLEMS W/O MCC,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,20,22729.7,8498,6730.75,36.0083926,-78.9394587
3604,552 - MEDICAL BACK PROBLEMS W/O MCC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,43,17701.25581,5398,4488.418605,35.2734149,-81.1368781
3605,552 - MEDICAL BACK PROBLEMS W/O MCC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,28,19466.32143,4651.714286,3626.428571,35.799858,-80.87863
3606,552 - MEDICAL BACK PROBLEMS W/O MCC,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,122,20749.20492,7308.967213,6224.57377,35.607262,-77.404766
3607,552 - MEDICAL BACK PROBLEMS W/O MCC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,45,21493.11111,8229.955556,6860.955556,36.0906186,-80.2716076
3608,552 - MEDICAL BACK PROBLEMS W/O MCC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,34,24722.08824,6634.617647,5391.294118,34.637229,-79.012133
3609,552 - MEDICAL BACK PROBLEMS W/O MCC,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,43,16590.09302,5502.255814,4290.697674,35.2219554,-80.8328724
3610,552 - MEDICAL BACK PROBLEMS W/O MCC,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,19,10808.31579,4932.947368,3950.789474,36.494682,-79.739606
3611,552 - MEDICAL BACK PROBLEMS W/O MCC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,34,18245.11765,8730.176471,7852.529412,35.9052623,-79.0509735
3612,552 - MEDICAL BACK PROBLEMS W/O MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,62,24333.53226,6004.435484,4809.629032,35.7852802,-78.5883785
3613,552 - MEDICAL BACK PROBLEMS W/O MCC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,18,9936.777778,5078,4117.333333,36.063466,-79.502078
3614,552 - MEDICAL BACK PROBLEMS W/O MCC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,18,16877.83333,6034.722222,5009.833333,35.307153,-78.634739
3615,552 - MEDICAL BACK PROBLEMS W/O MCC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,13,26096,4882.538462,3779.307692,35.8283144,-78.6181122
3616,552 - MEDICAL BACK PROBLEMS W/O MCC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,14,17832.57143,5674.714286,4687.285714,35.5031749,-78.344072
3617,552 - MEDICAL BACK PROBLEMS W/O MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,53,12707.60377,5257.735849,4323.471698,36.0909698,-79.786519
3618,552 - MEDICAL BACK PROBLEMS W/O MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,34,21851.91176,5548.558824,3570.735294,35.2103414,-80.8206209
3619,552 - MEDICAL BACK PROBLEMS W/O MCC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,13,15669.61538,5558,4672.461538,35.921155,-77.555852
3620,552 - MEDICAL BACK PROBLEMS W/O MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,86,22183.80233,7144.744186,6300.046512,35.2039422,-80.8391434
3621,552 - MEDICAL BACK PROBLEMS W/O MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,60,17050.6,4653.466667,3618.666667,35.8179864,-78.7029576
3622,552 - MEDICAL BACK PROBLEMS W/O MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,68,14660.80882,5191.661765,4017.794118,35.205542,-79.456449
3623,552 - MEDICAL BACK PROBLEMS W/O MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,14,25372.14286,5507.285714,4609.285714,35.718497,-77.9451799
3624,552 - MEDICAL BACK PROBLEMS W/O MCC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,12,28282.58333,4695,3641.333333,35.5490677,-80.854179
3625,552 - MEDICAL BACK PROBLEMS W/O MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,20,10491.3,5708,4785.6,35.114204,-77.065681
3626,552 - MEDICAL BACK PROBLEMS W/O MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,96,14624.41667,5993.84375,4781.4375,34.2378598,-77.9476394
3627,552 - MEDICAL BACK PROBLEMS W/O MCC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,30,16202.1,6000.6,4853.833333,35.9731602,-77.8485274
3628,552 - MEDICAL BACK PROBLEMS W/O MCC,340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh,15,18566.86667,7564.133333,3833.133333,36.432954,-77.64729
3629,552 - MEDICAL BACK PROBLEMS W/O MCC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,30,17363.6,5422.3,4346.566667,36.0558699,-78.9034991
3630,552 - MEDICAL BACK PROBLEMS W/O MCC,340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte,17,14524.76471,4638.352941,3624,35.1143176,-80.7197131
3631,552 - MEDICAL BACK PROBLEMS W/O MCC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,28,25577.03571,4803.678571,3862.678571,35.740747,-78.781718
3632,552 - MEDICAL BACK PROBLEMS W/O MCC,340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,13,12620.69231,4759.384615,3962.769231,35.5258779,-82.9435088
3633,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,22,14856.81818,4743.363636,3644.272727,35.576583,-82.549222
3634,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,13,11502.15385,4254.384615,3276.230769,35.95,-80
3635,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,19,10455.73684,4426.052632,3640.157895,36.0758078,-80.2977909
3636,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340015,ROWAN REGIONAL MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,15,10085.66667,4356.666667,3439.866667,35.681722,-80.470716
3637,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,13,21654.61538,5208.153846,4504.153846,35.0326463,-78.9320945
3638,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,24,13212.41667,4774.666667,3913.666667,35.2734149,-81.1368781
3639,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,33,20752.72727,6775.575758,5155.090909,35.607262,-77.404766
3640,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,15,18437.46667,4759.4,3841,34.762728,-77.385821
3641,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,14,20318.71429,7253.214286,6515.214286,36.0906186,-80.2716076
3642,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,15,16681.4,5516.8,4749.333333,34.637229,-79.012133
3643,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,12,15257.25,7359.416667,6305.75,35.9052623,-79.0509735
3644,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,11,9445.454545,4364.727273,3316,36.063466,-79.502078
3645,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,12,13754.41667,5398.583333,4533.583333,35.307153,-78.634739
3646,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,14,17319.42857,5044,4054.857143,35.5031749,-78.344072
3647,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,41,10095.21951,4744.292683,3844.97561,36.0909698,-79.786519
3648,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,22,19094.5,6915.727273,5378.727273,35.2039422,-80.8391434
3649,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,31,12081.06452,3975.580645,3046.419355,35.8179864,-78.7029576
3650,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,26,13511.53846,4620.692308,3271.615385,35.205542,-79.456449
3651,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,32,10772.3125,5091.8125,4158.5625,34.2378598,-77.9476394
3652,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,13,14816.92308,5289.384615,4055,35.9731602,-77.8485274
3653,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,20,14053.7,4870.8,3891.8,36.0558699,-78.9034991
3654,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte,16,15123.5,4207.0625,3130.8125,35.1143176,-80.7197131
3655,602 - CELLULITIS W MCC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,26,20246.34615,9059.769231,8307.615385,35.43802,-80.601489
3656,602 - CELLULITIS W MCC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,39,21076.4359,9195.051282,8339.769231,35.576583,-82.549222
3657,602 - CELLULITIS W MCC,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,17,29282.58824,9344.705882,8535.705882,35.95,-80
3658,602 - CELLULITIS W MCC,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,13,15502.46154,9597.846154,8806.769231,35.3977239,-77.9525029
3659,602 - CELLULITIS W MCC,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,37,32545.37838,11750.45946,10882.13514,36.0758078,-80.2977909
3660,602 - CELLULITIS W MCC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,24,36447.5,9499.916667,8553.625,35.0326463,-78.9320945
3661,602 - CELLULITIS W MCC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,31,27302.64516,9137.451613,8302.290323,35.2734149,-81.1368781
3662,602 - CELLULITIS W MCC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,21,38315.85714,8333.761905,7758.619048,35.799858,-80.87863
3663,602 - CELLULITIS W MCC,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,35,20407.57143,11454.54286,10749.22857,35.607262,-77.404766
3664,602 - CELLULITIS W MCC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,40,26871.025,13715.5,12081.525,36.0906186,-80.2716076
3665,602 - CELLULITIS W MCC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,22,22241.59091,10620.40909,9989.863636,34.637229,-79.012133
3666,602 - CELLULITIS W MCC,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,19,30667.31579,9337.578947,8424.947368,35.2219554,-80.8328724
3667,602 - CELLULITIS W MCC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,25,27122.36,16298.28,14740.52,35.9052623,-79.0509735
3668,602 - CELLULITIS W MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,27,25494.81481,10147,8833.259259,35.7852802,-78.5883785
3669,602 - CELLULITIS W MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,48,21596.5,9420.708333,8575.770833,36.0909698,-79.786519
3670,602 - CELLULITIS W MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,19,23269.94737,8150.368421,7545.736842,35.2103414,-80.8206209
3671,602 - CELLULITIS W MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,24,47114.29167,14179.45833,12634.79167,35.2039422,-80.8391434
3672,602 - CELLULITIS W MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,20,16596.95,7619.55,6756.15,35.8179864,-78.7029576
3673,602 - CELLULITIS W MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,17,24531.41176,8724.529412,7846.176471,35.205542,-79.456449
3674,602 - CELLULITIS W MCC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,13,42731.46154,7494.384615,5391.307692,35.737525,-81.337137
3675,602 - CELLULITIS W MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,19,49029.15789,11504.89474,10716.47368,35.718497,-77.9451799
3676,602 - CELLULITIS W MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,12,16227.58333,9633.25,8772.25,35.114204,-77.065681
3677,602 - CELLULITIS W MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,29,19631.51724,9873.965517,9002.793103,34.2378598,-77.9476394
3678,602 - CELLULITIS W MCC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,14,30982.14286,11058.92857,10647.78571,35.9731602,-77.8485274
3679,602 - CELLULITIS W MCC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,16,26301.5625,9595.625,8324.8125,36.0558699,-78.9034991
3680,602 - CELLULITIS W MCC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,16,40057.8125,9087.4375,8440.125,35.740747,-78.781718
3681,603 - CELLULITIS W/O MCC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,119,12406.58824,5516.605042,4511.184874,35.43802,-80.601489
