DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,14,80928.71429,35777.71429,34828.14286
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,26,67347.11538,38674.42308,37699.03846
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,42,101221.9048,37867.66667,33894.04762
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340021,CLEVELAND REGIONAL MEDICAL CENTER,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte,15,94616.2,34688.93333,33998.53333
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,48,154452.7083,42053.66667,39673.9375
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,21,159854.619,59400.38095,58580.38095
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,47,91193.76596,37197,34678.61702
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,20,123481.5,29437.85,26947.8
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,44,148001.9773,51307.02273,45821.68182
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,55,111140.9818,51753.90909,50848.85455
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,13,114490.0769,43925.61538,42821.53846
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,29,112409.1724,37793.2069,37198.55172
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,22,133861.2727,59019.59091,57430.59091
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,30,171409.8,43097.46667,39403.23333
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,21,80134.61905,35478.42857,33637.85714
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,37,71830.43243,34257.75676,33660.54054
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,22,121810.0455,35583.13636,33156.09091
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,35,113389.6571,46734.91429,45695.85714
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,19,94897.05263,32262.73684,30703.57895
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,22,114149.3636,36904.27273,35036.22727
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,26,52517.26923,35763.76923,33717.73077
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,12,75829.83333,39888.16667,39031.16667
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham,14,75405.64286,36508.14286,36016.14286
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,27,110000.6667,41285.44444,40497.81481
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,11,111366.1818,34962.54545,32862.90909
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,14,102549.3571,42790.85714,37230.64286
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,15,109420.7333,40003.13333,39065.8
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,330,26698.14242,12030.3303,11086.49091
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,333,28124.26126,12450.3033,11229.45646
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340003,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST,MOUNT AIRY,NC,27030,NC - Winston-Salem,108,20413.7963,10460.5,9590.12963
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,192,31874.25,11456.68229,10330.39063
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,NC - Durham,92,40179.21739,12585.53261,11936.55435
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,262,18936.24427,12857.68702,12128.78244
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340011,SPRUCE PINE COMMUNITY HOSPITAL,125 HOSPITAL DR,SPRUCE PINE,NC,28777,NC - Asheville,36,14687.66667,11139.05556,10289.44444
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340013,RUTHERFORD HOSPITAL INC,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,NC - Charlotte,46,22865.73913,11187.52174,10110.23913
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,434,31681.18894,12128.68664,11289.59447
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340015,ROWAN REGIONAL MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,89,34517.62921,12272.86517,10055.01124
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340016,MEDWEST HARRIS,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,54,24662.96296,10770.66667,10002.66667
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,NC - Asheville,108,23419.62037,10446.57407,9605.861111
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,NC - Durham,50,48121.9,10494.94,9400.22
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340021,CLEVELAND REGIONAL MEDICAL CENTER,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte,255,25580.57647,11381.38431,10503.66275
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,NC - Asheville,106,18897.11321,10530.91509,9765.462264
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,NC - Raleigh,134,15271.76119,10842.23881,9953.19403
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,KINSTON,NC,28501,NC - Greenville,195,27635.54872,11996.82564,11246.89744
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,689,59965.69521,13739.29028,12482.76488
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,350,44365.40571,17789.34,16766.23714
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,473,28135.8351,12001.5518,10964.73784
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340036,FRANKLIN REGIONAL MEDICAL CENTER,100 HOSPITAL DR BOX 609,LOUISBURG,NC,27549,NC - Raleigh,27,32782.40741,11672.66667,10854.25926
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340037,KINGS MOUNTAIN HOSPITAL INC,706 W KING ST,KINGS MOUNTAIN,NC,28086,NC - Charlotte,65,22843.53846,11055.12308,10149.81538
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,151,46372.09934,10952.55629,9749.880795
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,491,43598.6721,16987.34012,15907.66599
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,NC - Hickory,37,29355.2973,12383.94595,10633.43243
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,95,30229.46316,11299.2,10411.63158
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,384,38717.51302,18414.83333,17363.41667
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,160,32438.2,13861.825,13158.88125
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,82,27680.0122,14081.7561,12598.67073
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,224,44515.22768,12410.9375,11574.92857
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340055,VALDESE GENERAL HOSPITAL INC,720 MALCOLM BLVD,VALDESE,NC,28690,NC - Hickory,55,41961.83636,10390.70909,9555.218182
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,81,22432.06173,10924.20988,9984.185185
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,314,35456.92675,19698.00318,18427.1879
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBOR,NC,28659,NC - Winston-Salem,212,19746.58962,10409.93396,9650.537736
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,97,24482.83505,12207.42268,11500.19588
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,295,44146.44407,13980.18644,12597.58644
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,177,16818.48588,11072.16949,9809.581921
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,118,25911.38983,13006.5339,12306.62712
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,43,48427.74419,11772.62791,10462.60465
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340075,CMC-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,NC - Charlotte,127,38246.47244,11924.25197,11032.9685
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340084,ANSON COMMUNITY HOSPITAL,500 MORVEN ROAD,WADESBORO,NC,28170,NC - Charlotte,75,26563.28,12077.93333,11384.56
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340085,THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,THOMASVILLE,NC,27360,NC - Winston-Salem,45,26391.35556,11635.53333,10842.37778
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,NC - Asheville,31,24290.96774,13513.25806,12718.06452
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,212,40456.54245,12979.71698,11737.12736
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,386,26070.07772,12171.31088,11255.74093
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,NC,27293,NC - Winston-Salem,73,19210.86301,10639.61644,9763.082192
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem,46,26470.5,10475.21739,9911.347826
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,215,36955.33488,11727.95814,9966.660465
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville,161,24828.55901,11723.49689,11016.83851
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340106,SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE,HAMLET,NC,28345,NC - Charlotte,49,55410.77551,11854.26531,10996.61224
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,54,33967.7037,13646.09259,12411.11111
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,128,27815.91406,13425.39844,12660.74219
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,254,45733.06693,16665.74409,15251.50787
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,457,27194.54486,10712.92123,9693.676149
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,499,28769.75551,11835.31463,10655.08818
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,131,48134.24427,10886.21374,9680.480916
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,173,31396.93064,11095.72832,10146.79769
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340120,VIDANT DUPLIN  HOSPITAL,401 N MAIN ST,KENANSVILLE,NC,28349,NC - Greenville,44,19830.27273,12247.27273,11324.97727
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro,207,23552.22705,11012.33816,10208.09179
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,204,35372.72059,11940.60294,11100.04412
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340127,GRANVILLE MEDICAL CENTER,COLLEGE ST BOX 947,OXFORD,NC,27565,NC - Durham,54,18808.5,11398.64815,10489.83333
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,64,53951.125,11679.73438,10611.6875
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,227,22749.67401,12076.7533,11108.76652
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,294,26852.35034,13390.10204,12356.68367
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham,82,27804.12195,12054.80488,11478.60976
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340133,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,NC,27892,NC - Greenville,58,51231.98276,11601.36207,10832.98276
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,418,30300.73923,13054.61483,12191.71053
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,182,18384.98901,12831.94505,11899.14286
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,205,27452,11564.68293,10708.39512
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,NC - Winston-Salem,29,55062.03448,11687.03448,10261.72414
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340145,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,NC - Charlotte,148,39962.83108,11595.45946,10711.12838
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,177,31054.20339,13346.46893,12314.33333
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh,126,28494.14286,11590.29365,10771.44444
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,229,31448.70742,12559.45852,11659.36681
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340158,BRUNSWICK COMMUNITY HOSPITAL,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,NC - Wilmington,55,28814.92727,10952.45455,10210.45455
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,NC - Durham,14,28428.71429,13178.14286,12297.35714
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340160,MURPHY MEDICAL CENTER INC,3990 EAST US HIGHWAY 64 ALT,MURPHY,NC,28906,GA - Atlanta,90,23054.2,11129.56667,10352.44444
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,NC - Charlotte,129,33639.23256,11703.4031,10388.64341
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte,195,31773.68718,10839.71282,9697.189744
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,140,38437.65714,11033.34286,9902.45
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,NC - Charlotte,151,26921.66887,10737.92053,9718.768212
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,52,23254.25,10598.86538,9869.884615
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,NC - Greenville,54,12941.7963,8965.259259,8133.481481
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,67,18087.0597,7153.492537,6280.61194
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,58,16256.27586,7209.465517,6321.87931
